station,sample,split,timestamp,value,hasrain,text
USW00012960,20,input,2023-05-17 10:00:00,20.0,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 11:00:00,20.0,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 12:00:00,20.0,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 13:00:00,21.2,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 14:00:00,22.4,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 15:00:00,23.6,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 16:00:00,24.8,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 17:00:00,26.0,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 18:00:00,27.2,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 19:00:00,27.483333333333334,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 20:00:00,27.766666666666666,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 21:00:00,28.049999999999997,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 22:00:00,28.333333333333332,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-17 23:00:00,28.616666666666667,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-18 00:00:00,28.9,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
USW00012960,20,input,2023-05-18 01:00:00,27.7,False,"The following events were reported: Hail, Thunderstorm Wind. These occurred near station USW00012960, approximately 41.3586 km away, between 2023-05-23 14:22:00 and 2023-05-23 15:00:00. The events included records with hailstones measuring 40.2 inches.The events resulted in 7 injuries and 2 fatalities. No significant property or crop damage was reported. Episode Narrative: An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. The|storm produced several reports of damage from multiple locations|between Huntsville and Conroe along the storm`s path through|Walker and Montgomery counties. One of the reports came from a|home construction site, where two people were reported killed and|seven injured when the home under construction collapsed. An isolated severe thunderstorm moved from north to|south across a portion of Southeast Texas on Tuesday, May 23. Event Narrative: Strong thunderstorm wind gusts blew down the frame of a house under construction in Conroe, resulting in the death of two workers and seven injuries. Strong thunderstorm winds resulted in downed tree limbs in Conroe, as well as shingles being blown off of roofs. Widespread tree damage was reported in the Panorama Village area. Large trees were downed across roadways near Panorama Village, just north of Conroe. This made the roadways impassable. Trained spotters reported quarter sized hail near McDade Park in Conroe."
