station,sample,split,timestamp,value,hasrain,text
USW00012844,2,input,2023-04-24 23:00:00,23.266666666666666,True,"The following events were reported: Hail, Tornado. These occurred near station USW00012844, approximately 24.0505 km away, between 2023-04-29 15:45:00 and 2023-04-29 16:21:00. The events included records with hailstones measuring 1.375 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 250000.0 and crop damage of 0.0. Episode Narrative: Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. A cell merger that began in Palm Beach Gardens was able to take advantage of a favorable environment for tornadoes and spawned an EF-2 tornado in Palm Beach County. Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. Event Narrative: The tornado began in eastern Palm Beach Gardens, just east of Interstate 95, and moved northeast across A1A, passing just south of the Palm Beach Gardens Medical Center. As it moved through the Sanctuary Cove community, it crossed State Road 786 (PGA Boulevard) near the intersection with US-1. After a short trek up US-1, the tornado dissipated before reaching Juno Beach. Light tree damage consistent with an EF-0 was noted near the determined starting point of the tornado. The tornado strengthened quickly to an EF1 as it moved through the Gardens East apartment complex. Significant tree damage ranging from uprooted trees to snapped trunks were noted in this community. The tornado then moved through the Sandalwood Estates |community off of Burns road. Quite a bit of tree debris was scattered throughout this community, with several large trees completely uprooted. One notable damage indicator was a greater than 3 inch diameter branch that pierced the metal roof of a |residence. A countless number of large branches were stripped from trees throughout the community with a few snapped trunks near the worst of the damage in this area. The tornado then moved through the Rainwood community where a home suffered broken windows and had many shingles removed. Similar tree damage continued into this neighborhood.||When the tornado crossed Prosperity Farms Road and entered the Sanctuary Cove community, this was where it strengthened to EF-2 intensity reaching an estimated peak wind of 130 mph. Some of the most substantial structural damage was noted here with collapsed roofs, broken windows, removed roofing material, and debarking of trees. The EF2 tornado then cross the North Palm Beach Waterway where it completely destroyed a manufactured home along the canal bank. As the tornado moved NNE it crossed into the Point at Palm Beach Gardens community where it created minor structural damage to the complex, but had some of its most photographed moments as |cars were displaced, flipped, and stacked on each other. The tornado then moved through the City Centre where considerable tree, light post, and street sign damage was noted. As it crossed PGA Blvd the tornado destroyed a dry cleaners business, collapsed large light poles, and even caused a concrete electrical pole to lean. The last notable damage was still at EF2 strength when the tornado crossed US 1 and caused two cars to be flipped and displaced on the opposite side of US 1. Several videos of the |incident were witnessed, as well as one from inside the vehicle, and the survey crew was able to interview one of the drivers. The tornado quickly lifted after crossing US 1 where it caused minor tree damage in a shopping center. Damage value is estimated based on the number of structures, vehicles, and trees damaged. Numerous public spotter reports of golf ball sized hail in Jupiter Farms. Trained spotter reported quarter sized hail and heavy rain in Jupiter Farms."
USW00012844,2,input,2023-04-25 00:00:00,22.8,True,"The following events were reported: Hail, Tornado. These occurred near station USW00012844, approximately 24.0505 km away, between 2023-04-29 15:45:00 and 2023-04-29 16:21:00. The events included records with hailstones measuring 1.375 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 250000.0 and crop damage of 0.0. Episode Narrative: Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. A cell merger that began in Palm Beach Gardens was able to take advantage of a favorable environment for tornadoes and spawned an EF-2 tornado in Palm Beach County. Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. Event Narrative: The tornado began in eastern Palm Beach Gardens, just east of Interstate 95, and moved northeast across A1A, passing just south of the Palm Beach Gardens Medical Center. As it moved through the Sanctuary Cove community, it crossed State Road 786 (PGA Boulevard) near the intersection with US-1. After a short trek up US-1, the tornado dissipated before reaching Juno Beach. Light tree damage consistent with an EF-0 was noted near the determined starting point of the tornado. The tornado strengthened quickly to an EF1 as it moved through the Gardens East apartment complex. Significant tree damage ranging from uprooted trees to snapped trunks were noted in this community. The tornado then moved through the Sandalwood Estates |community off of Burns road. Quite a bit of tree debris was scattered throughout this community, with several large trees completely uprooted. One notable damage indicator was a greater than 3 inch diameter branch that pierced the metal roof of a |residence. A countless number of large branches were stripped from trees throughout the community with a few snapped trunks near the worst of the damage in this area. The tornado then moved through the Rainwood community where a home suffered broken windows and had many shingles removed. Similar tree damage continued into this neighborhood.||When the tornado crossed Prosperity Farms Road and entered the Sanctuary Cove community, this was where it strengthened to EF-2 intensity reaching an estimated peak wind of 130 mph. Some of the most substantial structural damage was noted here with collapsed roofs, broken windows, removed roofing material, and debarking of trees. The EF2 tornado then cross the North Palm Beach Waterway where it completely destroyed a manufactured home along the canal bank. As the tornado moved NNE it crossed into the Point at Palm Beach Gardens community where it created minor structural damage to the complex, but had some of its most photographed moments as |cars were displaced, flipped, and stacked on each other. The tornado then moved through the City Centre where considerable tree, light post, and street sign damage was noted. As it crossed PGA Blvd the tornado destroyed a dry cleaners business, collapsed large light poles, and even caused a concrete electrical pole to lean. The last notable damage was still at EF2 strength when the tornado crossed US 1 and caused two cars to be flipped and displaced on the opposite side of US 1. Several videos of the |incident were witnessed, as well as one from inside the vehicle, and the survey crew was able to interview one of the drivers. The tornado quickly lifted after crossing US 1 where it caused minor tree damage in a shopping center. Damage value is estimated based on the number of structures, vehicles, and trees damaged. Numerous public spotter reports of golf ball sized hail in Jupiter Farms. Trained spotter reported quarter sized hail and heavy rain in Jupiter Farms."
USW00012844,2,input,2023-04-25 01:00:00,22.983333333333334,True,"The following events were reported: Hail, Tornado. These occurred near station USW00012844, approximately 24.0505 km away, between 2023-04-29 15:45:00 and 2023-04-29 16:21:00. The events included records with hailstones measuring 1.375 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 250000.0 and crop damage of 0.0. Episode Narrative: Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. A cell merger that began in Palm Beach Gardens was able to take advantage of a favorable environment for tornadoes and spawned an EF-2 tornado in Palm Beach County. Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. Event Narrative: The tornado began in eastern Palm Beach Gardens, just east of Interstate 95, and moved northeast across A1A, passing just south of the Palm Beach Gardens Medical Center. As it moved through the Sanctuary Cove community, it crossed State Road 786 (PGA Boulevard) near the intersection with US-1. After a short trek up US-1, the tornado dissipated before reaching Juno Beach. Light tree damage consistent with an EF-0 was noted near the determined starting point of the tornado. The tornado strengthened quickly to an EF1 as it moved through the Gardens East apartment complex. Significant tree damage ranging from uprooted trees to snapped trunks were noted in this community. The tornado then moved through the Sandalwood Estates |community off of Burns road. Quite a bit of tree debris was scattered throughout this community, with several large trees completely uprooted. One notable damage indicator was a greater than 3 inch diameter branch that pierced the metal roof of a |residence. A countless number of large branches were stripped from trees throughout the community with a few snapped trunks near the worst of the damage in this area. The tornado then moved through the Rainwood community where a home suffered broken windows and had many shingles removed. Similar tree damage continued into this neighborhood.||When the tornado crossed Prosperity Farms Road and entered the Sanctuary Cove community, this was where it strengthened to EF-2 intensity reaching an estimated peak wind of 130 mph. Some of the most substantial structural damage was noted here with collapsed roofs, broken windows, removed roofing material, and debarking of trees. The EF2 tornado then cross the North Palm Beach Waterway where it completely destroyed a manufactured home along the canal bank. As the tornado moved NNE it crossed into the Point at Palm Beach Gardens community where it created minor structural damage to the complex, but had some of its most photographed moments as |cars were displaced, flipped, and stacked on each other. The tornado then moved through the City Centre where considerable tree, light post, and street sign damage was noted. As it crossed PGA Blvd the tornado destroyed a dry cleaners business, collapsed large light poles, and even caused a concrete electrical pole to lean. The last notable damage was still at EF2 strength when the tornado crossed US 1 and caused two cars to be flipped and displaced on the opposite side of US 1. Several videos of the |incident were witnessed, as well as one from inside the vehicle, and the survey crew was able to interview one of the drivers. The tornado quickly lifted after crossing US 1 where it caused minor tree damage in a shopping center. Damage value is estimated based on the number of structures, vehicles, and trees damaged. Numerous public spotter reports of golf ball sized hail in Jupiter Farms. Trained spotter reported quarter sized hail and heavy rain in Jupiter Farms."
USW00012844,2,input,2023-04-25 02:00:00,23.166666666666668,True,"The following events were reported: Hail, Tornado. These occurred near station USW00012844, approximately 24.0505 km away, between 2023-04-29 15:45:00 and 2023-04-29 16:21:00. The events included records with hailstones measuring 1.375 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 250000.0 and crop damage of 0.0. Episode Narrative: Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. A cell merger that began in Palm Beach Gardens was able to take advantage of a favorable environment for tornadoes and spawned an EF-2 tornado in Palm Beach County. Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. Event Narrative: The tornado began in eastern Palm Beach Gardens, just east of Interstate 95, and moved northeast across A1A, passing just south of the Palm Beach Gardens Medical Center. As it moved through the Sanctuary Cove community, it crossed State Road 786 (PGA Boulevard) near the intersection with US-1. After a short trek up US-1, the tornado dissipated before reaching Juno Beach. Light tree damage consistent with an EF-0 was noted near the determined starting point of the tornado. The tornado strengthened quickly to an EF1 as it moved through the Gardens East apartment complex. Significant tree damage ranging from uprooted trees to snapped trunks were noted in this community. The tornado then moved through the Sandalwood Estates |community off of Burns road. Quite a bit of tree debris was scattered throughout this community, with several large trees completely uprooted. One notable damage indicator was a greater than 3 inch diameter branch that pierced the metal roof of a |residence. A countless number of large branches were stripped from trees throughout the community with a few snapped trunks near the worst of the damage in this area. The tornado then moved through the Rainwood community where a home suffered broken windows and had many shingles removed. Similar tree damage continued into this neighborhood.||When the tornado crossed Prosperity Farms Road and entered the Sanctuary Cove community, this was where it strengthened to EF-2 intensity reaching an estimated peak wind of 130 mph. Some of the most substantial structural damage was noted here with collapsed roofs, broken windows, removed roofing material, and debarking of trees. The EF2 tornado then cross the North Palm Beach Waterway where it completely destroyed a manufactured home along the canal bank. As the tornado moved NNE it crossed into the Point at Palm Beach Gardens community where it created minor structural damage to the complex, but had some of its most photographed moments as |cars were displaced, flipped, and stacked on each other. The tornado then moved through the City Centre where considerable tree, light post, and street sign damage was noted. As it crossed PGA Blvd the tornado destroyed a dry cleaners business, collapsed large light poles, and even caused a concrete electrical pole to lean. The last notable damage was still at EF2 strength when the tornado crossed US 1 and caused two cars to be flipped and displaced on the opposite side of US 1. Several videos of the |incident were witnessed, as well as one from inside the vehicle, and the survey crew was able to interview one of the drivers. The tornado quickly lifted after crossing US 1 where it caused minor tree damage in a shopping center. Damage value is estimated based on the number of structures, vehicles, and trees damaged. Numerous public spotter reports of golf ball sized hail in Jupiter Farms. Trained spotter reported quarter sized hail and heavy rain in Jupiter Farms."
USW00012844,2,input,2023-04-25 03:00:00,23.35,True,"The following events were reported: Hail, Tornado. These occurred near station USW00012844, approximately 24.0505 km away, between 2023-04-29 15:45:00 and 2023-04-29 16:21:00. The events included records with hailstones measuring 1.375 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 250000.0 and crop damage of 0.0. Episode Narrative: Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. A cell merger that began in Palm Beach Gardens was able to take advantage of a favorable environment for tornadoes and spawned an EF-2 tornado in Palm Beach County. Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. Event Narrative: The tornado began in eastern Palm Beach Gardens, just east of Interstate 95, and moved northeast across A1A, passing just south of the Palm Beach Gardens Medical Center. As it moved through the Sanctuary Cove community, it crossed State Road 786 (PGA Boulevard) near the intersection with US-1. After a short trek up US-1, the tornado dissipated before reaching Juno Beach. Light tree damage consistent with an EF-0 was noted near the determined starting point of the tornado. The tornado strengthened quickly to an EF1 as it moved through the Gardens East apartment complex. Significant tree damage ranging from uprooted trees to snapped trunks were noted in this community. The tornado then moved through the Sandalwood Estates |community off of Burns road. Quite a bit of tree debris was scattered throughout this community, with several large trees completely uprooted. One notable damage indicator was a greater than 3 inch diameter branch that pierced the metal roof of a |residence. A countless number of large branches were stripped from trees throughout the community with a few snapped trunks near the worst of the damage in this area. The tornado then moved through the Rainwood community where a home suffered broken windows and had many shingles removed. Similar tree damage continued into this neighborhood.||When the tornado crossed Prosperity Farms Road and entered the Sanctuary Cove community, this was where it strengthened to EF-2 intensity reaching an estimated peak wind of 130 mph. Some of the most substantial structural damage was noted here with collapsed roofs, broken windows, removed roofing material, and debarking of trees. The EF2 tornado then cross the North Palm Beach Waterway where it completely destroyed a manufactured home along the canal bank. As the tornado moved NNE it crossed into the Point at Palm Beach Gardens community where it created minor structural damage to the complex, but had some of its most photographed moments as |cars were displaced, flipped, and stacked on each other. The tornado then moved through the City Centre where considerable tree, light post, and street sign damage was noted. As it crossed PGA Blvd the tornado destroyed a dry cleaners business, collapsed large light poles, and even caused a concrete electrical pole to lean. The last notable damage was still at EF2 strength when the tornado crossed US 1 and caused two cars to be flipped and displaced on the opposite side of US 1. Several videos of the |incident were witnessed, as well as one from inside the vehicle, and the survey crew was able to interview one of the drivers. The tornado quickly lifted after crossing US 1 where it caused minor tree damage in a shopping center. Damage value is estimated based on the number of structures, vehicles, and trees damaged. Numerous public spotter reports of golf ball sized hail in Jupiter Farms. Trained spotter reported quarter sized hail and heavy rain in Jupiter Farms."
USW00012844,2,input,2023-04-25 04:00:00,23.53333333333333,True,"The following events were reported: Hail, Tornado. These occurred near station USW00012844, approximately 24.0505 km away, between 2023-04-29 15:45:00 and 2023-04-29 16:21:00. The events included records with hailstones measuring 1.375 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 250000.0 and crop damage of 0.0. Episode Narrative: Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. A cell merger that began in Palm Beach Gardens was able to take advantage of a favorable environment for tornadoes and spawned an EF-2 tornado in Palm Beach County. Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. Event Narrative: The tornado began in eastern Palm Beach Gardens, just east of Interstate 95, and moved northeast across A1A, passing just south of the Palm Beach Gardens Medical Center. As it moved through the Sanctuary Cove community, it crossed State Road 786 (PGA Boulevard) near the intersection with US-1. After a short trek up US-1, the tornado dissipated before reaching Juno Beach. Light tree damage consistent with an EF-0 was noted near the determined starting point of the tornado. The tornado strengthened quickly to an EF1 as it moved through the Gardens East apartment complex. Significant tree damage ranging from uprooted trees to snapped trunks were noted in this community. The tornado then moved through the Sandalwood Estates |community off of Burns road. Quite a bit of tree debris was scattered throughout this community, with several large trees completely uprooted. One notable damage indicator was a greater than 3 inch diameter branch that pierced the metal roof of a |residence. A countless number of large branches were stripped from trees throughout the community with a few snapped trunks near the worst of the damage in this area. The tornado then moved through the Rainwood community where a home suffered broken windows and had many shingles removed. Similar tree damage continued into this neighborhood.||When the tornado crossed Prosperity Farms Road and entered the Sanctuary Cove community, this was where it strengthened to EF-2 intensity reaching an estimated peak wind of 130 mph. Some of the most substantial structural damage was noted here with collapsed roofs, broken windows, removed roofing material, and debarking of trees. The EF2 tornado then cross the North Palm Beach Waterway where it completely destroyed a manufactured home along the canal bank. As the tornado moved NNE it crossed into the Point at Palm Beach Gardens community where it created minor structural damage to the complex, but had some of its most photographed moments as |cars were displaced, flipped, and stacked on each other. The tornado then moved through the City Centre where considerable tree, light post, and street sign damage was noted. As it crossed PGA Blvd the tornado destroyed a dry cleaners business, collapsed large light poles, and even caused a concrete electrical pole to lean. The last notable damage was still at EF2 strength when the tornado crossed US 1 and caused two cars to be flipped and displaced on the opposite side of US 1. Several videos of the |incident were witnessed, as well as one from inside the vehicle, and the survey crew was able to interview one of the drivers. The tornado quickly lifted after crossing US 1 where it caused minor tree damage in a shopping center. Damage value is estimated based on the number of structures, vehicles, and trees damaged. Numerous public spotter reports of golf ball sized hail in Jupiter Farms. Trained spotter reported quarter sized hail and heavy rain in Jupiter Farms."
USW00012844,2,input,2023-04-25 05:00:00,23.716666666666665,True,"The following events were reported: Hail, Tornado. These occurred near station USW00012844, approximately 24.0505 km away, between 2023-04-29 15:45:00 and 2023-04-29 16:21:00. The events included records with hailstones measuring 1.375 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 250000.0 and crop damage of 0.0. Episode Narrative: Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. A cell merger that began in Palm Beach Gardens was able to take advantage of a favorable environment for tornadoes and spawned an EF-2 tornado in Palm Beach County. Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. Event Narrative: The tornado began in eastern Palm Beach Gardens, just east of Interstate 95, and moved northeast across A1A, passing just south of the Palm Beach Gardens Medical Center. As it moved through the Sanctuary Cove community, it crossed State Road 786 (PGA Boulevard) near the intersection with US-1. After a short trek up US-1, the tornado dissipated before reaching Juno Beach. Light tree damage consistent with an EF-0 was noted near the determined starting point of the tornado. The tornado strengthened quickly to an EF1 as it moved through the Gardens East apartment complex. Significant tree damage ranging from uprooted trees to snapped trunks were noted in this community. The tornado then moved through the Sandalwood Estates |community off of Burns road. Quite a bit of tree debris was scattered throughout this community, with several large trees completely uprooted. One notable damage indicator was a greater than 3 inch diameter branch that pierced the metal roof of a |residence. A countless number of large branches were stripped from trees throughout the community with a few snapped trunks near the worst of the damage in this area. The tornado then moved through the Rainwood community where a home suffered broken windows and had many shingles removed. Similar tree damage continued into this neighborhood.||When the tornado crossed Prosperity Farms Road and entered the Sanctuary Cove community, this was where it strengthened to EF-2 intensity reaching an estimated peak wind of 130 mph. Some of the most substantial structural damage was noted here with collapsed roofs, broken windows, removed roofing material, and debarking of trees. The EF2 tornado then cross the North Palm Beach Waterway where it completely destroyed a manufactured home along the canal bank. As the tornado moved NNE it crossed into the Point at Palm Beach Gardens community where it created minor structural damage to the complex, but had some of its most photographed moments as |cars were displaced, flipped, and stacked on each other. The tornado then moved through the City Centre where considerable tree, light post, and street sign damage was noted. As it crossed PGA Blvd the tornado destroyed a dry cleaners business, collapsed large light poles, and even caused a concrete electrical pole to lean. The last notable damage was still at EF2 strength when the tornado crossed US 1 and caused two cars to be flipped and displaced on the opposite side of US 1. Several videos of the |incident were witnessed, as well as one from inside the vehicle, and the survey crew was able to interview one of the drivers. The tornado quickly lifted after crossing US 1 where it caused minor tree damage in a shopping center. Damage value is estimated based on the number of structures, vehicles, and trees damaged. Numerous public spotter reports of golf ball sized hail in Jupiter Farms. Trained spotter reported quarter sized hail and heavy rain in Jupiter Farms."
USW00012844,2,input,2023-04-25 06:00:00,23.9,True,"The following events were reported: Hail, Tornado. These occurred near station USW00012844, approximately 24.0505 km away, between 2023-04-29 15:45:00 and 2023-04-29 16:21:00. The events included records with hailstones measuring 1.375 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 250000.0 and crop damage of 0.0. Episode Narrative: Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. A cell merger that began in Palm Beach Gardens was able to take advantage of a favorable environment for tornadoes and spawned an EF-2 tornado in Palm Beach County. Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. Event Narrative: The tornado began in eastern Palm Beach Gardens, just east of Interstate 95, and moved northeast across A1A, passing just south of the Palm Beach Gardens Medical Center. As it moved through the Sanctuary Cove community, it crossed State Road 786 (PGA Boulevard) near the intersection with US-1. After a short trek up US-1, the tornado dissipated before reaching Juno Beach. Light tree damage consistent with an EF-0 was noted near the determined starting point of the tornado. The tornado strengthened quickly to an EF1 as it moved through the Gardens East apartment complex. Significant tree damage ranging from uprooted trees to snapped trunks were noted in this community. The tornado then moved through the Sandalwood Estates |community off of Burns road. Quite a bit of tree debris was scattered throughout this community, with several large trees completely uprooted. One notable damage indicator was a greater than 3 inch diameter branch that pierced the metal roof of a |residence. A countless number of large branches were stripped from trees throughout the community with a few snapped trunks near the worst of the damage in this area. The tornado then moved through the Rainwood community where a home suffered broken windows and had many shingles removed. Similar tree damage continued into this neighborhood.||When the tornado crossed Prosperity Farms Road and entered the Sanctuary Cove community, this was where it strengthened to EF-2 intensity reaching an estimated peak wind of 130 mph. Some of the most substantial structural damage was noted here with collapsed roofs, broken windows, removed roofing material, and debarking of trees. The EF2 tornado then cross the North Palm Beach Waterway where it completely destroyed a manufactured home along the canal bank. As the tornado moved NNE it crossed into the Point at Palm Beach Gardens community where it created minor structural damage to the complex, but had some of its most photographed moments as |cars were displaced, flipped, and stacked on each other. The tornado then moved through the City Centre where considerable tree, light post, and street sign damage was noted. As it crossed PGA Blvd the tornado destroyed a dry cleaners business, collapsed large light poles, and even caused a concrete electrical pole to lean. The last notable damage was still at EF2 strength when the tornado crossed US 1 and caused two cars to be flipped and displaced on the opposite side of US 1. Several videos of the |incident were witnessed, as well as one from inside the vehicle, and the survey crew was able to interview one of the drivers. The tornado quickly lifted after crossing US 1 where it caused minor tree damage in a shopping center. Damage value is estimated based on the number of structures, vehicles, and trees damaged. Numerous public spotter reports of golf ball sized hail in Jupiter Farms. Trained spotter reported quarter sized hail and heavy rain in Jupiter Farms."
USW00012844,2,input,2023-04-25 07:00:00,24.083333333333332,True,"The following events were reported: Hail, Tornado. These occurred near station USW00012844, approximately 24.0505 km away, between 2023-04-29 15:45:00 and 2023-04-29 16:21:00. The events included records with hailstones measuring 1.375 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 250000.0 and crop damage of 0.0. Episode Narrative: Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. A cell merger that began in Palm Beach Gardens was able to take advantage of a favorable environment for tornadoes and spawned an EF-2 tornado in Palm Beach County. Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. Event Narrative: The tornado began in eastern Palm Beach Gardens, just east of Interstate 95, and moved northeast across A1A, passing just south of the Palm Beach Gardens Medical Center. As it moved through the Sanctuary Cove community, it crossed State Road 786 (PGA Boulevard) near the intersection with US-1. After a short trek up US-1, the tornado dissipated before reaching Juno Beach. Light tree damage consistent with an EF-0 was noted near the determined starting point of the tornado. The tornado strengthened quickly to an EF1 as it moved through the Gardens East apartment complex. Significant tree damage ranging from uprooted trees to snapped trunks were noted in this community. The tornado then moved through the Sandalwood Estates |community off of Burns road. Quite a bit of tree debris was scattered throughout this community, with several large trees completely uprooted. One notable damage indicator was a greater than 3 inch diameter branch that pierced the metal roof of a |residence. A countless number of large branches were stripped from trees throughout the community with a few snapped trunks near the worst of the damage in this area. The tornado then moved through the Rainwood community where a home suffered broken windows and had many shingles removed. Similar tree damage continued into this neighborhood.||When the tornado crossed Prosperity Farms Road and entered the Sanctuary Cove community, this was where it strengthened to EF-2 intensity reaching an estimated peak wind of 130 mph. Some of the most substantial structural damage was noted here with collapsed roofs, broken windows, removed roofing material, and debarking of trees. The EF2 tornado then cross the North Palm Beach Waterway where it completely destroyed a manufactured home along the canal bank. As the tornado moved NNE it crossed into the Point at Palm Beach Gardens community where it created minor structural damage to the complex, but had some of its most photographed moments as |cars were displaced, flipped, and stacked on each other. The tornado then moved through the City Centre where considerable tree, light post, and street sign damage was noted. As it crossed PGA Blvd the tornado destroyed a dry cleaners business, collapsed large light poles, and even caused a concrete electrical pole to lean. The last notable damage was still at EF2 strength when the tornado crossed US 1 and caused two cars to be flipped and displaced on the opposite side of US 1. Several videos of the |incident were witnessed, as well as one from inside the vehicle, and the survey crew was able to interview one of the drivers. The tornado quickly lifted after crossing US 1 where it caused minor tree damage in a shopping center. Damage value is estimated based on the number of structures, vehicles, and trees damaged. Numerous public spotter reports of golf ball sized hail in Jupiter Farms. Trained spotter reported quarter sized hail and heavy rain in Jupiter Farms."
USW00012844,2,input,2023-04-25 08:00:00,24.266666666666666,True,"The following events were reported: Hail, Tornado. These occurred near station USW00012844, approximately 24.0505 km away, between 2023-04-29 15:45:00 and 2023-04-29 16:21:00. The events included records with hailstones measuring 1.375 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 250000.0 and crop damage of 0.0. Episode Narrative: Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. A cell merger that began in Palm Beach Gardens was able to take advantage of a favorable environment for tornadoes and spawned an EF-2 tornado in Palm Beach County. Following ample sunshine, mesoscale boundary collisions created afternoon and evening showers and strong thunderstorms across South Florida April 29th, especially around Lake Okeechobee and Palm Beach County. Event Narrative: The tornado began in eastern Palm Beach Gardens, just east of Interstate 95, and moved northeast across A1A, passing just south of the Palm Beach Gardens Medical Center. As it moved through the Sanctuary Cove community, it crossed State Road 786 (PGA Boulevard) near the intersection with US-1. After a short trek up US-1, the tornado dissipated before reaching Juno Beach. Light tree damage consistent with an EF-0 was noted near the determined starting point of the tornado. The tornado strengthened quickly to an EF1 as it moved through the Gardens East apartment complex. Significant tree damage ranging from uprooted trees to snapped trunks were noted in this community. The tornado then moved through the Sandalwood Estates |community off of Burns road. Quite a bit of tree debris was scattered throughout this community, with several large trees completely uprooted. One notable damage indicator was a greater than 3 inch diameter branch that pierced the metal roof of a |residence. A countless number of large branches were stripped from trees throughout the community with a few snapped trunks near the worst of the damage in this area. The tornado then moved through the Rainwood community where a home suffered broken windows and had many shingles removed. Similar tree damage continued into this neighborhood.||When the tornado crossed Prosperity Farms Road and entered the Sanctuary Cove community, this was where it strengthened to EF-2 intensity reaching an estimated peak wind of 130 mph. Some of the most substantial structural damage was noted here with collapsed roofs, broken windows, removed roofing material, and debarking of trees. The EF2 tornado then cross the North Palm Beach Waterway where it completely destroyed a manufactured home along the canal bank. As the tornado moved NNE it crossed into the Point at Palm Beach Gardens community where it created minor structural damage to the complex, but had some of its most photographed moments as |cars were displaced, flipped, and stacked on each other. The tornado then moved through the City Centre where considerable tree, light post, and street sign damage was noted. As it crossed PGA Blvd the tornado destroyed a dry cleaners business, collapsed large light poles, and even caused a concrete electrical pole to lean. The last notable damage was still at EF2 strength when the tornado crossed US 1 and caused two cars to be flipped and displaced on the opposite side of US 1. Several videos of the |incident were witnessed, as well as one from inside the vehicle, and the survey crew was able to interview one of the drivers. The tornado quickly lifted after crossing US 1 where it caused minor tree damage in a shopping center. Damage value is estimated based on the number of structures, vehicles, and trees damaged. Numerous public spotter reports of golf ball sized hail in Jupiter Farms. Trained spotter reported quarter sized hail and heavy rain in Jupiter Farms."
