station,sample,split,timestamp,value,hasrain,text
USW00012849,4,input,2018-04-05 23:53:00,23.9,False,"The following events were reported: Hail, Tornado. These occurred near station USW00012849, approximately 7.3607 km away, between 2018-04-10 14:34:00 and 2018-04-10 15:45:00. The events included records with hailstones measuring 0.8333333333333334 inches.Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity. Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Event Narrative: NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades. A trained spotter reported dime sized hail in Davie. A trained spotter reported dime sized hail at the intersection of University Drive and Peters Road in Plantation. Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the  airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean. A trained spotter reported quarter sized hail along Interstate 595 near SW 66th Terrace. Several additional reports of pea to dime sized hail were received in Cooper City, Davie, and Plantation between 430pm and 445pm EDT. Wind gusts of 50 to 55 mph were recorded in the vicinity around the same time."
USW00012849,4,input,2018-04-06 00:53:00,23.9,False,"The following events were reported: Hail, Tornado. These occurred near station USW00012849, approximately 7.3607 km away, between 2018-04-10 14:34:00 and 2018-04-10 15:45:00. The events included records with hailstones measuring 0.8333333333333334 inches.Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity. Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Event Narrative: NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades. A trained spotter reported dime sized hail in Davie. A trained spotter reported dime sized hail at the intersection of University Drive and Peters Road in Plantation. Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the  airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean. A trained spotter reported quarter sized hail along Interstate 595 near SW 66th Terrace. Several additional reports of pea to dime sized hail were received in Cooper City, Davie, and Plantation between 430pm and 445pm EDT. Wind gusts of 50 to 55 mph were recorded in the vicinity around the same time."
USW00012849,4,input,2018-04-06 01:53:00,23.3,False,"The following events were reported: Hail, Tornado. These occurred near station USW00012849, approximately 7.3607 km away, between 2018-04-10 14:34:00 and 2018-04-10 15:45:00. The events included records with hailstones measuring 0.8333333333333334 inches.Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity. Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Event Narrative: NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades. A trained spotter reported dime sized hail in Davie. A trained spotter reported dime sized hail at the intersection of University Drive and Peters Road in Plantation. Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the  airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean. A trained spotter reported quarter sized hail along Interstate 595 near SW 66th Terrace. Several additional reports of pea to dime sized hail were received in Cooper City, Davie, and Plantation between 430pm and 445pm EDT. Wind gusts of 50 to 55 mph were recorded in the vicinity around the same time."
USW00012849,4,input,2018-04-06 02:53:00,23.3,False,"The following events were reported: Hail, Tornado. These occurred near station USW00012849, approximately 7.3607 km away, between 2018-04-10 14:34:00 and 2018-04-10 15:45:00. The events included records with hailstones measuring 0.8333333333333334 inches.Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity. Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Event Narrative: NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades. A trained spotter reported dime sized hail in Davie. A trained spotter reported dime sized hail at the intersection of University Drive and Peters Road in Plantation. Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the  airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean. A trained spotter reported quarter sized hail along Interstate 595 near SW 66th Terrace. Several additional reports of pea to dime sized hail were received in Cooper City, Davie, and Plantation between 430pm and 445pm EDT. Wind gusts of 50 to 55 mph were recorded in the vicinity around the same time."
USW00012849,4,input,2018-04-06 03:53:00,23.3,False,"The following events were reported: Hail, Tornado. These occurred near station USW00012849, approximately 7.3607 km away, between 2018-04-10 14:34:00 and 2018-04-10 15:45:00. The events included records with hailstones measuring 0.8333333333333334 inches.Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity. Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Event Narrative: NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades. A trained spotter reported dime sized hail in Davie. A trained spotter reported dime sized hail at the intersection of University Drive and Peters Road in Plantation. Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the  airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean. A trained spotter reported quarter sized hail along Interstate 595 near SW 66th Terrace. Several additional reports of pea to dime sized hail were received in Cooper City, Davie, and Plantation between 430pm and 445pm EDT. Wind gusts of 50 to 55 mph were recorded in the vicinity around the same time."
USW00012849,4,input,2018-04-06 04:53:00,23.3,False,"The following events were reported: Hail, Tornado. These occurred near station USW00012849, approximately 7.3607 km away, between 2018-04-10 14:34:00 and 2018-04-10 15:45:00. The events included records with hailstones measuring 0.8333333333333334 inches.Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity. Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Event Narrative: NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades. A trained spotter reported dime sized hail in Davie. A trained spotter reported dime sized hail at the intersection of University Drive and Peters Road in Plantation. Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the  airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean. A trained spotter reported quarter sized hail along Interstate 595 near SW 66th Terrace. Several additional reports of pea to dime sized hail were received in Cooper City, Davie, and Plantation between 430pm and 445pm EDT. Wind gusts of 50 to 55 mph were recorded in the vicinity around the same time."
USW00012849,4,input,2018-04-06 05:53:00,22.8,False,"The following events were reported: Hail, Tornado. These occurred near station USW00012849, approximately 7.3607 km away, between 2018-04-10 14:34:00 and 2018-04-10 15:45:00. The events included records with hailstones measuring 0.8333333333333334 inches.Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity. Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Event Narrative: NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades. A trained spotter reported dime sized hail in Davie. A trained spotter reported dime sized hail at the intersection of University Drive and Peters Road in Plantation. Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the  airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean. A trained spotter reported quarter sized hail along Interstate 595 near SW 66th Terrace. Several additional reports of pea to dime sized hail were received in Cooper City, Davie, and Plantation between 430pm and 445pm EDT. Wind gusts of 50 to 55 mph were recorded in the vicinity around the same time."
USW00012849,4,input,2018-04-06 06:53:00,22.8,False,"The following events were reported: Hail, Tornado. These occurred near station USW00012849, approximately 7.3607 km away, between 2018-04-10 14:34:00 and 2018-04-10 15:45:00. The events included records with hailstones measuring 0.8333333333333334 inches.Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity. Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Event Narrative: NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades. A trained spotter reported dime sized hail in Davie. A trained spotter reported dime sized hail at the intersection of University Drive and Peters Road in Plantation. Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the  airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean. A trained spotter reported quarter sized hail along Interstate 595 near SW 66th Terrace. Several additional reports of pea to dime sized hail were received in Cooper City, Davie, and Plantation between 430pm and 445pm EDT. Wind gusts of 50 to 55 mph were recorded in the vicinity around the same time."
USW00012849,4,input,2018-04-06 07:53:00,22.8,False,"The following events were reported: Hail, Tornado. These occurred near station USW00012849, approximately 7.3607 km away, between 2018-04-10 14:34:00 and 2018-04-10 15:45:00. The events included records with hailstones measuring 0.8333333333333334 inches.Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity. Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Event Narrative: NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades. A trained spotter reported dime sized hail in Davie. A trained spotter reported dime sized hail at the intersection of University Drive and Peters Road in Plantation. Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the  airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean. A trained spotter reported quarter sized hail along Interstate 595 near SW 66th Terrace. Several additional reports of pea to dime sized hail were received in Cooper City, Davie, and Plantation between 430pm and 445pm EDT. Wind gusts of 50 to 55 mph were recorded in the vicinity around the same time."
USW00012849,4,input,2018-04-06 08:53:00,23.3,False,"The following events were reported: Hail, Tornado. These occurred near station USW00012849, approximately 7.3607 km away, between 2018-04-10 14:34:00 and 2018-04-10 15:45:00. The events included records with hailstones measuring 0.8333333333333334 inches.Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity. Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Event Narrative: NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades. A trained spotter reported dime sized hail in Davie. A trained spotter reported dime sized hail at the intersection of University Drive and Peters Road in Plantation. Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the  airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean. A trained spotter reported quarter sized hail along Interstate 595 near SW 66th Terrace. Several additional reports of pea to dime sized hail were received in Cooper City, Davie, and Plantation between 430pm and 445pm EDT. Wind gusts of 50 to 55 mph were recorded in the vicinity around the same time."
