station,sample,split,timestamp,value,hasrain,text
USW00012918,6,input,2015-10-26 21:44:00,23.0,False,"The following events were reported: Tornado. These occurred near station USW00012918, approximately 23.5536 km away, between 2015-10-31 03:19:00 and 2015-10-31 06:03:00.The events resulted in 5 injuries and 0 fatalities. The events caused property damage valued at 17795000.0 and crop damage of 0.0. Episode Narrative: Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Event Narrative: The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. This tornado expanded in size and weakened in intensity as it approached FM 518 over the last half of its track. There was extensive tree damage along the entire track. Homes sustained partial roof loss and tree damage consistent with an EF-1 rating from east of the airport through Sunset Drive in Friendswood (Galveston County). Low-end EF-2 damage occurred on Chester Drive in Friendswood where there was complete loss of a residential home's roof. Estimated peak wind was 115 mph. A brief EF-0 tornado caused damage to homes near the intersection of Clear Lake City Boulevard and El Dorado Boulevard. The estimated peak wind was 85 mph. An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph. The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. An EF-0 tornado began in the Rio Villa subdivision along the San Jacinto River where|several homes received minor roof damage. The tornado damage ended near Evangeline street in Barrett where there was mainly tree and power line damage. The estimated peak wind was 75 mph. The EF-1 tornado tracked along Wink Road between Alvin and Manvel. The tornado injured three people as it destroyed one mobile home and damaged several other mobile homes. The estimated peak wind was 100 mph. The EF-1 tornado tracked along a trailer park in Alvin where it damaged fifteen to twenty trailers and overturned one trailer. An elderly couple sustained injuries in the overturned trailer. The estimated peak wind was 90 mph. The EF-0 tornado caused minor roof damage to a home and snapped numerous tree trunks half way up. The tornado also rolled two RV campers. The estimated peak wind was 80 mph. An EF-0 tornado touched down in a field south of Liverpool and damaged a cattle handling area. The tornado tracked into the town of Liverpool and produced minor damage to trees and structures. The tornado lifted north of town. The EF-1 tornado severely damaged a farm house and barn then flipped three trailers over at an RV park before weakening. Estimated peak wind was 90 mph."
USW00012918,6,input,2015-10-26 22:44:00,23.0,False,"The following events were reported: Tornado. These occurred near station USW00012918, approximately 23.5536 km away, between 2015-10-31 03:19:00 and 2015-10-31 06:03:00.The events resulted in 5 injuries and 0 fatalities. The events caused property damage valued at 17795000.0 and crop damage of 0.0. Episode Narrative: Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Event Narrative: The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. This tornado expanded in size and weakened in intensity as it approached FM 518 over the last half of its track. There was extensive tree damage along the entire track. Homes sustained partial roof loss and tree damage consistent with an EF-1 rating from east of the airport through Sunset Drive in Friendswood (Galveston County). Low-end EF-2 damage occurred on Chester Drive in Friendswood where there was complete loss of a residential home's roof. Estimated peak wind was 115 mph. A brief EF-0 tornado caused damage to homes near the intersection of Clear Lake City Boulevard and El Dorado Boulevard. The estimated peak wind was 85 mph. An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph. The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. An EF-0 tornado began in the Rio Villa subdivision along the San Jacinto River where|several homes received minor roof damage. The tornado damage ended near Evangeline street in Barrett where there was mainly tree and power line damage. The estimated peak wind was 75 mph. The EF-1 tornado tracked along Wink Road between Alvin and Manvel. The tornado injured three people as it destroyed one mobile home and damaged several other mobile homes. The estimated peak wind was 100 mph. The EF-1 tornado tracked along a trailer park in Alvin where it damaged fifteen to twenty trailers and overturned one trailer. An elderly couple sustained injuries in the overturned trailer. The estimated peak wind was 90 mph. The EF-0 tornado caused minor roof damage to a home and snapped numerous tree trunks half way up. The tornado also rolled two RV campers. The estimated peak wind was 80 mph. An EF-0 tornado touched down in a field south of Liverpool and damaged a cattle handling area. The tornado tracked into the town of Liverpool and produced minor damage to trees and structures. The tornado lifted north of town. The EF-1 tornado severely damaged a farm house and barn then flipped three trailers over at an RV park before weakening. Estimated peak wind was 90 mph."
USW00012918,6,input,2015-10-26 23:44:00,23.0,False,"The following events were reported: Tornado. These occurred near station USW00012918, approximately 23.5536 km away, between 2015-10-31 03:19:00 and 2015-10-31 06:03:00.The events resulted in 5 injuries and 0 fatalities. The events caused property damage valued at 17795000.0 and crop damage of 0.0. Episode Narrative: Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Event Narrative: The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. This tornado expanded in size and weakened in intensity as it approached FM 518 over the last half of its track. There was extensive tree damage along the entire track. Homes sustained partial roof loss and tree damage consistent with an EF-1 rating from east of the airport through Sunset Drive in Friendswood (Galveston County). Low-end EF-2 damage occurred on Chester Drive in Friendswood where there was complete loss of a residential home's roof. Estimated peak wind was 115 mph. A brief EF-0 tornado caused damage to homes near the intersection of Clear Lake City Boulevard and El Dorado Boulevard. The estimated peak wind was 85 mph. An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph. The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. An EF-0 tornado began in the Rio Villa subdivision along the San Jacinto River where|several homes received minor roof damage. The tornado damage ended near Evangeline street in Barrett where there was mainly tree and power line damage. The estimated peak wind was 75 mph. The EF-1 tornado tracked along Wink Road between Alvin and Manvel. The tornado injured three people as it destroyed one mobile home and damaged several other mobile homes. The estimated peak wind was 100 mph. The EF-1 tornado tracked along a trailer park in Alvin where it damaged fifteen to twenty trailers and overturned one trailer. An elderly couple sustained injuries in the overturned trailer. The estimated peak wind was 90 mph. The EF-0 tornado caused minor roof damage to a home and snapped numerous tree trunks half way up. The tornado also rolled two RV campers. The estimated peak wind was 80 mph. An EF-0 tornado touched down in a field south of Liverpool and damaged a cattle handling area. The tornado tracked into the town of Liverpool and produced minor damage to trees and structures. The tornado lifted north of town. The EF-1 tornado severely damaged a farm house and barn then flipped three trailers over at an RV park before weakening. Estimated peak wind was 90 mph."
USW00012918,6,input,2015-10-27 00:44:00,23.0,False,"The following events were reported: Tornado. These occurred near station USW00012918, approximately 23.5536 km away, between 2015-10-31 03:19:00 and 2015-10-31 06:03:00.The events resulted in 5 injuries and 0 fatalities. The events caused property damage valued at 17795000.0 and crop damage of 0.0. Episode Narrative: Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Event Narrative: The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. This tornado expanded in size and weakened in intensity as it approached FM 518 over the last half of its track. There was extensive tree damage along the entire track. Homes sustained partial roof loss and tree damage consistent with an EF-1 rating from east of the airport through Sunset Drive in Friendswood (Galveston County). Low-end EF-2 damage occurred on Chester Drive in Friendswood where there was complete loss of a residential home's roof. Estimated peak wind was 115 mph. A brief EF-0 tornado caused damage to homes near the intersection of Clear Lake City Boulevard and El Dorado Boulevard. The estimated peak wind was 85 mph. An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph. The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. An EF-0 tornado began in the Rio Villa subdivision along the San Jacinto River where|several homes received minor roof damage. The tornado damage ended near Evangeline street in Barrett where there was mainly tree and power line damage. The estimated peak wind was 75 mph. The EF-1 tornado tracked along Wink Road between Alvin and Manvel. The tornado injured three people as it destroyed one mobile home and damaged several other mobile homes. The estimated peak wind was 100 mph. The EF-1 tornado tracked along a trailer park in Alvin where it damaged fifteen to twenty trailers and overturned one trailer. An elderly couple sustained injuries in the overturned trailer. The estimated peak wind was 90 mph. The EF-0 tornado caused minor roof damage to a home and snapped numerous tree trunks half way up. The tornado also rolled two RV campers. The estimated peak wind was 80 mph. An EF-0 tornado touched down in a field south of Liverpool and damaged a cattle handling area. The tornado tracked into the town of Liverpool and produced minor damage to trees and structures. The tornado lifted north of town. The EF-1 tornado severely damaged a farm house and barn then flipped three trailers over at an RV park before weakening. Estimated peak wind was 90 mph."
USW00012918,6,input,2015-10-27 01:44:00,23.0,False,"The following events were reported: Tornado. These occurred near station USW00012918, approximately 23.5536 km away, between 2015-10-31 03:19:00 and 2015-10-31 06:03:00.The events resulted in 5 injuries and 0 fatalities. The events caused property damage valued at 17795000.0 and crop damage of 0.0. Episode Narrative: Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Event Narrative: The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. This tornado expanded in size and weakened in intensity as it approached FM 518 over the last half of its track. There was extensive tree damage along the entire track. Homes sustained partial roof loss and tree damage consistent with an EF-1 rating from east of the airport through Sunset Drive in Friendswood (Galveston County). Low-end EF-2 damage occurred on Chester Drive in Friendswood where there was complete loss of a residential home's roof. Estimated peak wind was 115 mph. A brief EF-0 tornado caused damage to homes near the intersection of Clear Lake City Boulevard and El Dorado Boulevard. The estimated peak wind was 85 mph. An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph. The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. An EF-0 tornado began in the Rio Villa subdivision along the San Jacinto River where|several homes received minor roof damage. The tornado damage ended near Evangeline street in Barrett where there was mainly tree and power line damage. The estimated peak wind was 75 mph. The EF-1 tornado tracked along Wink Road between Alvin and Manvel. The tornado injured three people as it destroyed one mobile home and damaged several other mobile homes. The estimated peak wind was 100 mph. The EF-1 tornado tracked along a trailer park in Alvin where it damaged fifteen to twenty trailers and overturned one trailer. An elderly couple sustained injuries in the overturned trailer. The estimated peak wind was 90 mph. The EF-0 tornado caused minor roof damage to a home and snapped numerous tree trunks half way up. The tornado also rolled two RV campers. The estimated peak wind was 80 mph. An EF-0 tornado touched down in a field south of Liverpool and damaged a cattle handling area. The tornado tracked into the town of Liverpool and produced minor damage to trees and structures. The tornado lifted north of town. The EF-1 tornado severely damaged a farm house and barn then flipped three trailers over at an RV park before weakening. Estimated peak wind was 90 mph."
USW00012918,6,input,2015-10-27 02:44:00,23.0,False,"The following events were reported: Tornado. These occurred near station USW00012918, approximately 23.5536 km away, between 2015-10-31 03:19:00 and 2015-10-31 06:03:00.The events resulted in 5 injuries and 0 fatalities. The events caused property damage valued at 17795000.0 and crop damage of 0.0. Episode Narrative: Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Event Narrative: The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. This tornado expanded in size and weakened in intensity as it approached FM 518 over the last half of its track. There was extensive tree damage along the entire track. Homes sustained partial roof loss and tree damage consistent with an EF-1 rating from east of the airport through Sunset Drive in Friendswood (Galveston County). Low-end EF-2 damage occurred on Chester Drive in Friendswood where there was complete loss of a residential home's roof. Estimated peak wind was 115 mph. A brief EF-0 tornado caused damage to homes near the intersection of Clear Lake City Boulevard and El Dorado Boulevard. The estimated peak wind was 85 mph. An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph. The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. An EF-0 tornado began in the Rio Villa subdivision along the San Jacinto River where|several homes received minor roof damage. The tornado damage ended near Evangeline street in Barrett where there was mainly tree and power line damage. The estimated peak wind was 75 mph. The EF-1 tornado tracked along Wink Road between Alvin and Manvel. The tornado injured three people as it destroyed one mobile home and damaged several other mobile homes. The estimated peak wind was 100 mph. The EF-1 tornado tracked along a trailer park in Alvin where it damaged fifteen to twenty trailers and overturned one trailer. An elderly couple sustained injuries in the overturned trailer. The estimated peak wind was 90 mph. The EF-0 tornado caused minor roof damage to a home and snapped numerous tree trunks half way up. The tornado also rolled two RV campers. The estimated peak wind was 80 mph. An EF-0 tornado touched down in a field south of Liverpool and damaged a cattle handling area. The tornado tracked into the town of Liverpool and produced minor damage to trees and structures. The tornado lifted north of town. The EF-1 tornado severely damaged a farm house and barn then flipped three trailers over at an RV park before weakening. Estimated peak wind was 90 mph."
USW00012918,6,input,2015-10-27 03:44:00,23.0,False,"The following events were reported: Tornado. These occurred near station USW00012918, approximately 23.5536 km away, between 2015-10-31 03:19:00 and 2015-10-31 06:03:00.The events resulted in 5 injuries and 0 fatalities. The events caused property damage valued at 17795000.0 and crop damage of 0.0. Episode Narrative: Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Event Narrative: The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. This tornado expanded in size and weakened in intensity as it approached FM 518 over the last half of its track. There was extensive tree damage along the entire track. Homes sustained partial roof loss and tree damage consistent with an EF-1 rating from east of the airport through Sunset Drive in Friendswood (Galveston County). Low-end EF-2 damage occurred on Chester Drive in Friendswood where there was complete loss of a residential home's roof. Estimated peak wind was 115 mph. A brief EF-0 tornado caused damage to homes near the intersection of Clear Lake City Boulevard and El Dorado Boulevard. The estimated peak wind was 85 mph. An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph. The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. An EF-0 tornado began in the Rio Villa subdivision along the San Jacinto River where|several homes received minor roof damage. The tornado damage ended near Evangeline street in Barrett where there was mainly tree and power line damage. The estimated peak wind was 75 mph. The EF-1 tornado tracked along Wink Road between Alvin and Manvel. The tornado injured three people as it destroyed one mobile home and damaged several other mobile homes. The estimated peak wind was 100 mph. The EF-1 tornado tracked along a trailer park in Alvin where it damaged fifteen to twenty trailers and overturned one trailer. An elderly couple sustained injuries in the overturned trailer. The estimated peak wind was 90 mph. The EF-0 tornado caused minor roof damage to a home and snapped numerous tree trunks half way up. The tornado also rolled two RV campers. The estimated peak wind was 80 mph. An EF-0 tornado touched down in a field south of Liverpool and damaged a cattle handling area. The tornado tracked into the town of Liverpool and produced minor damage to trees and structures. The tornado lifted north of town. The EF-1 tornado severely damaged a farm house and barn then flipped three trailers over at an RV park before weakening. Estimated peak wind was 90 mph."
USW00012918,6,input,2015-10-27 04:44:00,23.0,False,"The following events were reported: Tornado. These occurred near station USW00012918, approximately 23.5536 km away, between 2015-10-31 03:19:00 and 2015-10-31 06:03:00.The events resulted in 5 injuries and 0 fatalities. The events caused property damage valued at 17795000.0 and crop damage of 0.0. Episode Narrative: Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Event Narrative: The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. This tornado expanded in size and weakened in intensity as it approached FM 518 over the last half of its track. There was extensive tree damage along the entire track. Homes sustained partial roof loss and tree damage consistent with an EF-1 rating from east of the airport through Sunset Drive in Friendswood (Galveston County). Low-end EF-2 damage occurred on Chester Drive in Friendswood where there was complete loss of a residential home's roof. Estimated peak wind was 115 mph. A brief EF-0 tornado caused damage to homes near the intersection of Clear Lake City Boulevard and El Dorado Boulevard. The estimated peak wind was 85 mph. An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph. The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. An EF-0 tornado began in the Rio Villa subdivision along the San Jacinto River where|several homes received minor roof damage. The tornado damage ended near Evangeline street in Barrett where there was mainly tree and power line damage. The estimated peak wind was 75 mph. The EF-1 tornado tracked along Wink Road between Alvin and Manvel. The tornado injured three people as it destroyed one mobile home and damaged several other mobile homes. The estimated peak wind was 100 mph. The EF-1 tornado tracked along a trailer park in Alvin where it damaged fifteen to twenty trailers and overturned one trailer. An elderly couple sustained injuries in the overturned trailer. The estimated peak wind was 90 mph. The EF-0 tornado caused minor roof damage to a home and snapped numerous tree trunks half way up. The tornado also rolled two RV campers. The estimated peak wind was 80 mph. An EF-0 tornado touched down in a field south of Liverpool and damaged a cattle handling area. The tornado tracked into the town of Liverpool and produced minor damage to trees and structures. The tornado lifted north of town. The EF-1 tornado severely damaged a farm house and barn then flipped three trailers over at an RV park before weakening. Estimated peak wind was 90 mph."
USW00012918,6,input,2015-10-27 05:44:00,23.0,False,"The following events were reported: Tornado. These occurred near station USW00012918, approximately 23.5536 km away, between 2015-10-31 03:19:00 and 2015-10-31 06:03:00.The events resulted in 5 injuries and 0 fatalities. The events caused property damage valued at 17795000.0 and crop damage of 0.0. Episode Narrative: Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Event Narrative: The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. This tornado expanded in size and weakened in intensity as it approached FM 518 over the last half of its track. There was extensive tree damage along the entire track. Homes sustained partial roof loss and tree damage consistent with an EF-1 rating from east of the airport through Sunset Drive in Friendswood (Galveston County). Low-end EF-2 damage occurred on Chester Drive in Friendswood where there was complete loss of a residential home's roof. Estimated peak wind was 115 mph. A brief EF-0 tornado caused damage to homes near the intersection of Clear Lake City Boulevard and El Dorado Boulevard. The estimated peak wind was 85 mph. An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph. The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. An EF-0 tornado began in the Rio Villa subdivision along the San Jacinto River where|several homes received minor roof damage. The tornado damage ended near Evangeline street in Barrett where there was mainly tree and power line damage. The estimated peak wind was 75 mph. The EF-1 tornado tracked along Wink Road between Alvin and Manvel. The tornado injured three people as it destroyed one mobile home and damaged several other mobile homes. The estimated peak wind was 100 mph. The EF-1 tornado tracked along a trailer park in Alvin where it damaged fifteen to twenty trailers and overturned one trailer. An elderly couple sustained injuries in the overturned trailer. The estimated peak wind was 90 mph. The EF-0 tornado caused minor roof damage to a home and snapped numerous tree trunks half way up. The tornado also rolled two RV campers. The estimated peak wind was 80 mph. An EF-0 tornado touched down in a field south of Liverpool and damaged a cattle handling area. The tornado tracked into the town of Liverpool and produced minor damage to trees and structures. The tornado lifted north of town. The EF-1 tornado severely damaged a farm house and barn then flipped three trailers over at an RV park before weakening. Estimated peak wind was 90 mph."
USW00012918,6,input,2015-10-27 06:44:00,23.0,False,"The following events were reported: Tornado. These occurred near station USW00012918, approximately 23.5536 km away, between 2015-10-31 03:19:00 and 2015-10-31 06:03:00.The events resulted in 5 injuries and 0 fatalities. The events caused property damage valued at 17795000.0 and crop damage of 0.0. Episode Narrative: Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Event Narrative: The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. This tornado expanded in size and weakened in intensity as it approached FM 518 over the last half of its track. There was extensive tree damage along the entire track. Homes sustained partial roof loss and tree damage consistent with an EF-1 rating from east of the airport through Sunset Drive in Friendswood (Galveston County). Low-end EF-2 damage occurred on Chester Drive in Friendswood where there was complete loss of a residential home's roof. Estimated peak wind was 115 mph. A brief EF-0 tornado caused damage to homes near the intersection of Clear Lake City Boulevard and El Dorado Boulevard. The estimated peak wind was 85 mph. An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph. The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. An EF-0 tornado began in the Rio Villa subdivision along the San Jacinto River where|several homes received minor roof damage. The tornado damage ended near Evangeline street in Barrett where there was mainly tree and power line damage. The estimated peak wind was 75 mph. The EF-1 tornado tracked along Wink Road between Alvin and Manvel. The tornado injured three people as it destroyed one mobile home and damaged several other mobile homes. The estimated peak wind was 100 mph. The EF-1 tornado tracked along a trailer park in Alvin where it damaged fifteen to twenty trailers and overturned one trailer. An elderly couple sustained injuries in the overturned trailer. The estimated peak wind was 90 mph. The EF-0 tornado caused minor roof damage to a home and snapped numerous tree trunks half way up. The tornado also rolled two RV campers. The estimated peak wind was 80 mph. An EF-0 tornado touched down in a field south of Liverpool and damaged a cattle handling area. The tornado tracked into the town of Liverpool and produced minor damage to trees and structures. The tornado lifted north of town. The EF-1 tornado severely damaged a farm house and barn then flipped three trailers over at an RV park before weakening. Estimated peak wind was 90 mph."
USW00012918,6,input,2015-10-27 07:44:00,23.0,False,"The following events were reported: Tornado. These occurred near station USW00012918, approximately 23.5536 km away, between 2015-10-31 03:19:00 and 2015-10-31 06:03:00.The events resulted in 5 injuries and 0 fatalities. The events caused property damage valued at 17795000.0 and crop damage of 0.0. Episode Narrative: Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front. Event Narrative: The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. This tornado expanded in size and weakened in intensity as it approached FM 518 over the last half of its track. There was extensive tree damage along the entire track. Homes sustained partial roof loss and tree damage consistent with an EF-1 rating from east of the airport through Sunset Drive in Friendswood (Galveston County). Low-end EF-2 damage occurred on Chester Drive in Friendswood where there was complete loss of a residential home's roof. Estimated peak wind was 115 mph. A brief EF-0 tornado caused damage to homes near the intersection of Clear Lake City Boulevard and El Dorado Boulevard. The estimated peak wind was 85 mph. An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph. The EF-2 tornado touched down just east of Clover Field Airport (Brazoria County) and continued on a narrow northeast track into Galveston County. An EF-0 tornado began in the Rio Villa subdivision along the San Jacinto River where|several homes received minor roof damage. The tornado damage ended near Evangeline street in Barrett where there was mainly tree and power line damage. The estimated peak wind was 75 mph. The EF-1 tornado tracked along Wink Road between Alvin and Manvel. The tornado injured three people as it destroyed one mobile home and damaged several other mobile homes. The estimated peak wind was 100 mph. The EF-1 tornado tracked along a trailer park in Alvin where it damaged fifteen to twenty trailers and overturned one trailer. An elderly couple sustained injuries in the overturned trailer. The estimated peak wind was 90 mph. The EF-0 tornado caused minor roof damage to a home and snapped numerous tree trunks half way up. The tornado also rolled two RV campers. The estimated peak wind was 80 mph. An EF-0 tornado touched down in a field south of Liverpool and damaged a cattle handling area. The tornado tracked into the town of Liverpool and produced minor damage to trees and structures. The tornado lifted north of town. The EF-1 tornado severely damaged a farm house and barn then flipped three trailers over at an RV park before weakening. Estimated peak wind was 90 mph."
